DTYYYYMMDD,Open,High,Low,Close,Vol
19700218,1.22185,1.22208,1.22154,1.22203,1706.0
19700219,1.22204,1.22576,1.222,1.22541,4727.0
19700220,1.22541,1.22684,1.22497,1.22647,7484.0
19700221,1.22648,1.23047,1.22609,1.23021,7690.0
19700222,1.23022,1.23258,1.23019,1.23119,8001.0
19700223,1.23118,1.23197,1.23009,1.23101,5925.0
19700224,1.23101,1.23436,1.23028,1.2338,5750.0
19700225,1.23381,1.23491,1.23333,1.23437,5660.0
19700226,1.23437,1.23533,1.23286,1.2339,7752.0
19700227,1.23391,1.23632,1.23195,1.2362,9530.0
19700228,1.2362,1.2362,1.23335,1.2335,7253.0
19700301,1.2335,1.23463,1.23326,1.23355,4212.0
19700302,1.23355,1.23369,1.23216,1.23253,3941.0
19700303,1.23253,1.23445,1.23242,1.23423,3945.0
19700304,1.23424,1.23465,1.23258,1.23277,4643.0
19700305,1.23276,1.23385,1.23275,1.23366,2210.0
19700306,1.23312,1.23393,1.23289,1.23323,590.0
19700307,1.23323,1.23357,1.23323,1.23337,925.0
19700308,1.23336,1.23369,1.23301,1.23314,2790.0
19700309,1.23315,1.23337,1.23158,1.2322,3018.0
19700310,1.2322,1.23315,1.23188,1.23188,3989.0
19700311,1.23187,1.23237,1.23116,1.23222,4037.0
19700312,1.2322,1.23246,1.23125,1.23179,2728.0
19700313,1.23178,1.232,1.23111,1.23129,2026.0
19700314,1.23129,1.23208,1.23097,1.23162,3249.0
19700315,1.2316,1.23321,1.23037,1.23127,3935.0
19700316,1.23127,1.23197,1.22882,1.22967,7129.0
19700317,1.22967,1.2315,1.22929,1.23028,6561.0
19700318,1.23026,1.23392,1.22807,1.23389,13483.0
19700319,1.23389,1.23543,1.23211,1.23342,10055.0
19700320,1.23341,1.23411,1.23069,1.23124,7034.0
19700321,1.23125,1.23144,1.22579,1.22722,12527.0
19700322,1.22722,1.22831,1.22458,1.22574,11784.0
19700323,1.22575,1.22756,1.22109,1.22109,13912.0
19700324,1.22111,1.22331,1.2204,1.22295,11564.0
19700325,1.22294,1.22484,1.22254,1.22391,7587.0
19700326,1.22391,1.2257,1.22322,1.22527,6342.0
19700327,1.22527,1.22573,1.22445,1.22553,4682.0
19700328,1.22553,1.22634,1.22471,1.22544,4701.0
19700329,1.22545,1.22634,1.22521,1.2259,2613.0
19700330,1.22576,1.22611,1.22566,1.22598,413.0
19700331,1.22598,1.2263,1.22592,1.22629,1001.0
19700401,1.2263,1.22688,1.22598,1.22634,2787.0
19700402,1.2263,1.22694,1.22596,1.22668,4382.0
19700403,1.22669,1.22767,1.22594,1.2269,4770.0
19700404,1.2269,1.2272,1.226,1.22668,3645.0
19700405,1.22669,1.22692,1.22518,1.22529,3974.0
19700406,1.22527,1.22564,1.22481,1.22528,4258.0
19700407,1.22529,1.22632,1.22483,1.22603,4272.0
19700408,1.22602,1.22811,1.22559,1.22674,5734.0
19700409,1.22669,1.22775,1.22577,1.22584,7853.0
19700410,1.22584,1.22694,1.2245,1.22544,7822.0
19700411,1.22544,1.22841,1.22467,1.22575,8016.0
19700412,1.22575,1.22611,1.22336,1.2238,7915.0
19700413,1.22379,1.22667,1.22363,1.22539,5333.0
19700414,1.22541,1.22875,1.22539,1.22767,8601.0
19700415,1.22765,1.23047,1.22762,1.22853,11658.0
19700416,1.22855,1.23351,1.22777,1.23197,11789.0
19700417,1.23196,1.23328,1.23079,1.23244,9566.0
19700418,1.23243,1.23432,1.232,1.2338,6842.0
19700419,1.2338,1.23413,1.23294,1.23326,3943.0
19700420,1.23326,1.23432,1.23305,1.23427,4024.0
19700421,1.23428,1.23446,1.23114,1.23139,6451.0
19700422,1.23138,1.2324,1.23137,1.23205,2511.0
19700423,1.23168,1.23229,1.23121,1.23222,637.0
19700424,1.23212,1.23251,1.23182,1.23189,1278.0
19700425,1.23189,1.23224,1.23168,1.23184,3004.0
19700426,1.23184,1.23251,1.23079,1.23213,3905.0
19700427,1.23214,1.23291,1.2315,1.2326,3697.0
19700428,1.2326,1.23291,1.23188,1.23272,3483.0
19700429,1.23273,1.23305,1.23216,1.23279,3549.0
19700430,1.23278,1.2345,1.23278,1.23439,3729.0
19700501,1.23439,1.23583,1.23381,1.23459,3913.0
19700502,1.23459,1.23534,1.23308,1.2347,5205.0
19700503,1.23468,1.23534,1.23052,1.23205,9313.0
19700504,1.23204,1.23247,1.22914,1.22942,8965.0
19700505,1.22944,1.23167,1.22902,1.22998,9246.0
19700506,1.23004,1.23387,1.22991,1.23239,7382.0
19700507,1.23239,1.23661,1.23194,1.23649,7436.0
19700508,1.23651,1.23702,1.23451,1.23532,7853.0
19700509,1.23532,1.2361,1.23323,1.23524,13208.0
19700510,1.23523,1.23939,1.23446,1.23682,19702.0
19700511,1.23682,1.23686,1.23117,1.23172,14968.0
19700512,1.23172,1.23232,1.22909,1.23173,8577.0
19700513,1.23173,1.23182,1.22973,1.231,7257.0
19700514,1.231,1.2333,1.23049,1.23254,10940.0
19700515,1.23254,1.23514,1.23166,1.23481,9537.0
19700516,1.23478,1.23596,1.23326,1.2345,3520.0
19700517,1.23198,1.2347,1.23198,1.23392,446.0
19700518,1.23391,1.23539,1.2327,1.23446,2473.0
19700519,1.23448,1.23495,1.23411,1.23451,2481.0
19700520,1.23454,1.2391,1.23434,1.23752,5462.0
19700521,1.23752,1.24111,1.23741,1.24102,5498.0
19700522,1.24101,1.24148,1.24036,1.24038,2899.0
19700523,1.24037,1.24037,1.23786,1.23861,2875.0
19700524,1.23859,1.23943,1.23817,1.23826,2678.0
19700525,1.23824,1.23914,1.23763,1.23893,4082.0
19700526,1.23893,1.24076,1.23849,1.2386,4830.0
19700527,1.2386,1.24257,1.23827,1.24222,8723.0
19700528,1.24226,1.24239,1.2389,1.24043,11698.0
19700529,1.24044,1.2417,1.23824,1.23896,6737.0
19700530,1.23896,1.23948,1.23786,1.23852,4599.0
19700531,1.23853,1.23949,1.2375,1.23892,4972.0
19700601,1.23892,1.24032,1.23849,1.23977,6256.0
19700602,1.23977,1.2425,1.23901,1.24233,7538.0
19700603,1.24233,1.24844,1.24168,1.24826,13015.0
19700604,1.24827,1.24884,1.24557,1.24699,7493.0
19700605,1.24698,1.24805,1.24565,1.24648,5045.0
19700606,1.24649,1.24809,1.24609,1.24781,3576.0
19700607,1.24781,1.24961,1.24753,1.24961,3461.0
19700608,1.24961,1.25065,1.24927,1.2499,3713.0
19700609,1.24991,1.25007,1.24858,1.24874,2208.0
19700610,1.24877,1.24963,1.24877,1.24886,747.0
19700611,1.24884,1.24941,1.24835,1.24868,948.0
19700612,1.24871,1.24947,1.24824,1.24858,1856.0
19700613,1.24858,1.25254,1.24858,1.25147,4399.0
19700614,1.25147,1.25168,1.24987,1.25042,4182.0
19700615,1.25041,1.25047,1.24823,1.24859,2956.0
19700616,1.24859,1.24918,1.24839,1.24847,1851.0
19700617,1.24847,1.24871,1.24783,1.24804,2354.0
19700618,1.24804,1.2502,1.248,1.25007,2982.0
19700619,1.25012,1.25544,1.24947,1.25301,8323.0
19700620,1.25301,1.25407,1.25034,1.25111,10444.0
19700621,1.25111,1.25528,1.24976,1.25524,10737.0
19700622,1.25524,1.25759,1.25506,1.25661,7912.0
19700623,1.25662,1.25726,1.25449,1.25616,7780.0
19700624,1.25616,1.25624,1.25269,1.25404,7656.0
19700625,1.25404,1.25548,1.25281,1.25488,9536.0
19700626,1.25487,1.257,1.25433,1.25635,9454.0
19700627,1.25636,1.257,1.25522,1.25566,10898.0
19700628,1.25566,1.25599,1.25274,1.25291,8520.0
19700629,1.25291,1.25565,1.25275,1.25386,6771.0
19700630,1.25386,1.25477,1.25285,1.25457,5331.0
19700701,1.25457,1.25507,1.25322,1.25419,3550.0
19700702,1.25418,1.25486,1.25327,1.25467,4021.0
19700703,1.25467,1.25527,1.25416,1.25508,1698.0
19700704,1.2546,1.25514,1.2546,1.25475,520.0
19700705,1.25474,1.25507,1.25443,1.25489,781.0
19700706,1.2549,1.25832,1.25474,1.25804,3588.0
19700707,1.25802,1.26059,1.25707,1.25946,5376.0
19700708,1.25944,1.26119,1.2583,1.2585,7087.0
19700709,1.25849,1.25861,1.25662,1.25754,4076.0
19700710,1.25752,1.25886,1.25706,1.25856,3133.0
19700711,1.25855,1.25886,1.25775,1.25838,2806.0
19700712,1.25837,1.25928,1.25818,1.25848,2107.0
19700713,1.25848,1.25981,1.25817,1.25959,4697.0
19700714,1.25959,1.26079,1.25737,1.25871,9327.0
19700715,1.25871,1.25948,1.25636,1.25718,9769.0
19700716,1.25715,1.26028,1.25693,1.2596,6975.0
19700717,1.25964,1.25997,1.25763,1.25771,7372.0
19700718,1.25771,1.25938,1.25541,1.25633,7582.0
19700719,1.25633,1.25875,1.25611,1.25689,6925.0
19700720,1.25688,1.25833,1.25536,1.25708,13033.0
19700721,1.25708,1.26047,1.2564,1.25971,16459.0
19700722,1.25968,1.26153,1.25917,1.25985,11125.0
19700723,1.25985,1.26047,1.25844,1.2592,6238.0
19700724,1.2592,1.2595,1.2582,1.25908,4360.0
19700725,1.25908,1.25936,1.2582,1.25876,4372.0
19700726,1.25876,1.25943,1.25804,1.25838,5083.0
19700727,1.25838,1.25846,1.25698,1.2575,2673.0
19700728,1.25718,1.258,1.25687,1.25733,1225.0
19700729,1.25733,1.25763,1.25692,1.25728,749.0
19700730,1.25728,1.25806,1.25704,1.25736,2297.0
19700731,1.25738,1.25741,1.25289,1.25406,4207.0
19700801,1.25408,1.2548,1.25352,1.25381,3865.0
19700802,1.25383,1.2544,1.2536,1.25399,3891.0
19700803,1.25404,1.25451,1.2536,1.25401,2899.0
19700804,1.25401,1.2545,1.25357,1.25407,2967.0
19700805,1.25407,1.25472,1.25352,1.25377,2924.0
19700806,1.25379,1.25425,1.25243,1.25309,4667.0
19700807,1.25309,1.25339,1.2504,1.25053,6489.0
19700808,1.25053,1.25205,1.25005,1.25169,5929.0
19700809,1.25169,1.25327,1.25083,1.25301,4982.0
19700810,1.253,1.25448,1.25213,1.25302,4793.0
19700811,1.25302,1.25808,1.25274,1.25683,10108.0
19700812,1.25683,1.2571,1.25148,1.25391,17293.0
19700813,1.25391,1.25605,1.25293,1.25599,15571.0
19700814,1.25598,1.26116,1.25498,1.26098,15558.0
19700815,1.26098,1.2627,1.2581,1.26067,12936.0
19700816,1.26065,1.26189,1.25981,1.26012,7163.0
19700817,1.26011,1.2614,1.25966,1.26074,5529.0
19700818,1.26074,1.26333,1.26073,1.2611,7137.0
19700819,1.26109,1.26192,1.25901,1.25917,7533.0
19700820,1.25917,1.2598,1.25848,1.25948,2503.0
19700821,1.25969,1.26029,1.25844,1.25892,1138.0
19700822,1.25892,1.26034,1.25892,1.25991,1395.0
19700823,1.25991,1.26134,1.2599,1.26058,2352.0
19700824,1.26058,1.26092,1.25899,1.25927,3909.0
19700825,1.25928,1.26019,1.25828,1.2588,3858.0
19700826,1.2588,1.25943,1.25835,1.25914,2979.0
19700827,1.25916,1.25982,1.25878,1.25978,2647.0
19700828,1.25978,1.26231,1.25946,1.26138,3483.0
19700829,1.26136,1.26412,1.26059,1.26348,4149.0
19700830,1.26348,1.26643,1.26337,1.2649,7597.0
19700831,1.2649,1.26902,1.26413,1.26692,8743.0
19700901,1.26691,1.2675,1.26212,1.2637,8112.0
19700902,1.2637,1.26503,1.26175,1.26321,6389.0
19700903,1.26321,1.26353,1.26198,1.26331,4747.0
19700904,1.26332,1.2664,1.26233,1.26626,7957.0
19700905,1.26627,1.26803,1.26379,1.26567,17031.0
19700906,1.26566,1.27051,1.26517,1.26718,17206.0
19700907,1.26718,1.27311,1.26708,1.27256,13581.0
19700908,1.27256,1.27267,1.26933,1.26999,9446.0
19700909,1.27,1.27054,1.26789,1.26802,5657.0
19700910,1.26801,1.26818,1.26609,1.26639,4113.0
19700911,1.26639,1.26791,1.26627,1.26683,5314.0
19700912,1.26684,1.26732,1.26636,1.26657,3882.0
19700913,1.26657,1.26753,1.26628,1.2666,2481.0
19700914,1.26794,1.26903,1.26729,1.26808,472.0
19700915,1.26807,1.26993,1.26699,1.26965,1497.0
19700916,1.26964,1.27296,1.26956,1.27185,2390.0
19700917,1.27185,1.27214,1.27031,1.27041,3162.0
19700918,1.2704,1.27138,1.26894,1.26971,3875.0
19700919,1.26971,1.27107,1.26931,1.2699,2938.0
19700920,1.26992,1.27079,1.26978,1.27043,3183.0
19700921,1.27043,1.2711,1.27023,1.27097,2524.0
19700922,1.27097,1.27102,1.26967,1.27077,2490.0
19700923,1.27077,1.27104,1.26837,1.2689,4523.0
19700924,1.26889,1.27008,1.26767,1.268,7878.0
19700925,1.268,1.27027,1.26757,1.27013,7016.0
19700926,1.27013,1.27015,1.26644,1.26759,5470.0
19700927,1.2676,1.26784,1.26279,1.26378,6317.0
19700928,1.26378,1.26642,1.2635,1.26558,4895.0
19700929,1.26558,1.26763,1.2651,1.26689,6660.0
19700930,1.26691,1.27035,1.26669,1.26961,8017.0
19701001,1.26961,1.27039,1.26743,1.26975,11373.0
19701002,1.26975,1.27048,1.26816,1.26909,6283.0
19701003,1.26908,1.27024,1.26828,1.2698,4618.0
19701004,1.26981,1.27132,1.26967,1.27043,3961.0
19701005,1.27044,1.27266,1.2703,1.27244,4659.0
19701006,1.27243,1.27358,1.27162,1.27321,4381.0
19701007,1.2732,1.27333,1.27227,1.27233,2090.0
19701008,1.27222,1.2724,1.2722,1.27224,329.0
19701009,1.27222,1.27362,1.27221,1.27343,934.0
19701010,1.27344,1.27405,1.27328,1.27341,1336.0
19701011,1.27341,1.27557,1.2731,1.27347,4913.0
19701012,1.27347,1.27354,1.27139,1.27265,5895.0
19701013,1.27266,1.27278,1.27101,1.2718,3919.0
19701014,1.2718,1.27214,1.271,1.27129,2758.0
19701015,1.27128,1.27134,1.2698,1.27008,3748.0
19701016,1.27009,1.27165,1.27009,1.27149,2983.0
19701017,1.2715,1.27204,1.26978,1.26994,6021.0
19701018,1.26993,1.27073,1.26591,1.267,9891.0
19701019,1.267,1.26782,1.26176,1.26412,10394.0
19701020,1.26412,1.26527,1.26309,1.26432,7974.0
19701021,1.26432,1.26546,1.26336,1.26427,8050.0
19701022,1.26429,1.26782,1.26369,1.26694,6828.0
19701023,1.26694,1.2678,1.26494,1.26611,7336.0
19701024,1.2661,1.27086,1.26591,1.27035,12378.0
19701025,1.27037,1.27275,1.26943,1.27212,12610.0
19701026,1.27212,1.27438,1.27185,1.27339,7808.0
19701027,1.27339,1.2746,1.27292,1.2744,5396.0
19701028,1.27441,1.27441,1.27289,1.27411,5137.0
19701029,1.27411,1.27452,1.27361,1.27397,4018.0
19701030,1.27398,1.27451,1.27254,1.27268,3449.0
19701031,1.27268,1.27334,1.2724,1.27263,2165.0
19701101,1.27262,1.27313,1.27229,1.27266,804.0
19701102,1.27267,1.27309,1.2724,1.27275,1474.0
19701103,1.27274,1.27283,1.27087,1.2709,2677.0
19701104,1.2709,1.27235,1.27061,1.27223,3832.0
19701105,1.27223,1.27404,1.27202,1.27288,4185.0
19701106,1.27288,1.27374,1.27256,1.2737,3982.0
19701107,1.2737,1.27467,1.27339,1.27391,2712.0
19701108,1.27393,1.27453,1.27353,1.2742,3162.0
19701109,1.2742,1.27782,1.27399,1.27671,4917.0
19701110,1.27671,1.27784,1.27543,1.27582,6415.0
19701111,1.27582,1.27863,1.27478,1.27632,9144.0
19701112,1.27633,1.27798,1.27555,1.27642,8436.0
19701113,1.27642,1.27658,1.2744,1.27521,6662.0
19701114,1.27522,1.27716,1.27276,1.27694,7141.0
19701115,1.27693,1.28026,1.27663,1.27907,8805.0
19701116,1.27908,1.27964,1.27705,1.27874,9148.0
19701117,1.27875,1.27997,1.27418,1.27519,11488.0
19701118,1.2752,1.27623,1.2745,1.2754,12707.0
19701119,1.2754,1.27651,1.27449,1.27569,10250.0
19701120,1.2757,1.27593,1.27468,1.2755,6694.0
19701121,1.27551,1.27708,1.27507,1.27706,5104.0
19701122,1.27706,1.2813,1.27205,1.27681,28026.0
19701123,1.27681,1.27875,1.27401,1.27595,17458.0
19701124,1.27595,1.27611,1.27329,1.27448,5113.0
19701125,1.2744,1.27481,1.2743,1.27462,311.0
19701126,1.27467,1.27545,1.27362,1.27428,2318.0
19701127,1.27428,1.27524,1.27075,1.27111,4181.0
19701128,1.27111,1.27424,1.27097,1.27392,5852.0
19701129,1.27393,1.27503,1.27325,1.27401,6400.0
19701130,1.27401,1.27448,1.27303,1.27322,4503.0
19701201,1.27323,1.2733,1.26827,1.26873,5644.0
19701202,1.26875,1.26958,1.26706,1.26821,6904.0
19701203,1.26822,1.26866,1.26554,1.26708,6990.0
19701204,1.26708,1.26889,1.26627,1.26801,8213.0
19701205,1.26802,1.26954,1.26507,1.26805,11929.0
19701206,1.26805,1.27005,1.26694,1.26977,11806.0
19701207,1.26975,1.27196,1.26906,1.26929,10036.0
19701208,1.26929,1.26961,1.26781,1.26838,7462.0
19701209,1.26837,1.26861,1.26518,1.2653,8844.0
19701210,1.2653,1.26635,1.26379,1.26479,11126.0
19701211,1.26479,1.26628,1.26331,1.26558,12636.0
19701212,1.26558,1.26849,1.26332,1.26443,16228.0
19701213,1.26442,1.26627,1.2621,1.26341,16453.0
19701214,1.26342,1.26398,1.26182,1.26264,12910.0
19701215,1.26262,1.26276,1.25909,1.2609,13346.0
19701216,1.2609,1.26211,1.25912,1.25946,11728.0
19701217,1.25945,1.26071,1.25861,1.25882,12601.0
19701218,1.25882,1.26016,1.25869,1.25999,4971.0
19701219,1.25939,1.26014,1.25862,1.2591,1036.0
19701220,1.25911,1.25982,1.25701,1.25859,3426.0
19701221,1.25859,1.25878,1.25721,1.25731,3670.0
19701222,1.25731,1.25778,1.2552,1.25558,7305.0
19701223,1.25558,1.25604,1.25449,1.2559,6608.0
19701224,1.25589,1.25707,1.25551,1.2563,5770.0
19701225,1.2563,1.25731,1.25554,1.25686,4562.0
19701226,1.25686,1.25784,1.25681,1.2573,4736.0
19701227,1.2573,1.26023,1.2571,1.25976,5280.0
19701228,1.25973,1.26065,1.25724,1.25752,8069.0
19701229,1.25754,1.26323,1.25727,1.26233,12943.0
19701230,1.26235,1.26455,1.26173,1.26321,9552.0
19701231,1.26322,1.26497,1.26238,1.26493,8258.0
19710101,1.26493,1.26534,1.26029,1.26195,9865.0
19710102,1.26195,1.26377,1.26136,1.26207,9142.0
19710103,1.26207,1.26269,1.25912,1.25924,9568.0
19710104,1.25924,1.26093,1.25736,1.25872,13660.0
19710105,1.25876,1.25885,1.25343,1.25413,14534.0
19710106,1.25413,1.25512,1.25198,1.25246,18341.0
19710107,1.25246,1.25263,1.25021,1.25036,12595.0
19710108,1.25036,1.25085,1.24747,1.24839,11555.0
19710109,1.24837,1.24911,1.24737,1.24904,10532.0
19710110,1.24904,1.25223,1.24903,1.25196,8817.0
19710111,1.25195,1.25498,1.25194,1.25384,3371.0
19710112,1.2512,1.25206,1.2511,1.25121,226.0
19710113,1.25122,1.25157,1.24849,1.25108,3070.0
19710114,1.25107,1.25148,1.24967,1.25077,3993.0
19710115,1.25079,1.25216,1.24989,1.24997,6056.0
19710116,1.24997,1.25223,1.24965,1.252,5691.0
19710117,1.252,1.25227,1.25081,1.25106,5650.0
19710118,1.25109,1.25223,1.25106,1.25209,4082.0
19710119,1.25209,1.25246,1.25133,1.2516,4476.0
19710120,1.2516,1.25168,1.24745,1.24788,5089.0
19710121,1.24791,1.24791,1.24533,1.24617,8029.0
19710122,1.24618,1.25127,1.24563,1.25088,8347.0
19710123,1.25086,1.25472,1.25038,1.25411,7275.0
19710124,1.2541,1.25475,1.25218,1.25394,5469.0
19710125,1.25394,1.25401,1.25061,1.25083,5166.0
19710126,1.25084,1.25486,1.25042,1.25462,5247.0
19710127,1.25462,1.25605,1.25297,1.25333,6057.0
19710128,1.25334,1.25771,1.2529,1.25677,8704.0
19710129,1.25685,1.25788,1.25482,1.25635,8952.0
19710130,1.25639,1.25725,1.25331,1.25415,7003.0
19710131,1.25416,1.25654,1.25404,1.25634,5718.0
19710201,1.25634,1.25698,1.25556,1.25624,4718.0
19710202,1.25625,1.26027,1.25625,1.25823,7957.0
19710203,1.25821,1.25996,1.25813,1.25937,6168.0
19710204,1.25936,1.26044,1.25842,1.26044,2058.0
19710205,1.25996,1.26204,1.25878,1.26117,798.0
19710206,1.26113,1.26269,1.26057,1.26245,3245.0
19710207,1.26246,1.26373,1.2616,1.2637,3168.0
19710208,1.26371,1.26464,1.26246,1.26301,3938.0
19710209,1.263,1.26372,1.26198,1.26308,4274.0
19710210,1.26309,1.26684,1.26301,1.26674,3694.0
19710211,1.26675,1.26731,1.26582,1.26621,4091.0
19710212,1.2662,1.26701,1.26586,1.2661,3484.0
19710213,1.26611,1.26868,1.26611,1.26667,3391.0
19710214,1.26672,1.2671,1.26388,1.26462,5192.0
19710215,1.26462,1.26572,1.26175,1.2621,7227.0
19710216,1.2621,1.26492,1.26077,1.2643,6390.0
19710217,1.26424,1.26616,1.26352,1.26597,5499.0
19710218,1.26597,1.26635,1.26338,1.26492,5040.0
19710219,1.2649,1.26519,1.26372,1.26481,4371.0
19710220,1.26482,1.26807,1.26403,1.26661,7061.0
19710221,1.26663,1.2667,1.26145,1.2622,9267.0
19710222,1.26219,1.26409,1.25554,1.25657,10359.0
19710223,1.2566,1.25934,1.25519,1.25811,10529.0
19710224,1.25813,1.26113,1.25784,1.2592,7298.0
19710225,1.2592,1.25929,1.25687,1.25761,5215.0
19710226,1.25761,1.2589,1.25735,1.25768,4675.0
19710227,1.25765,1.25794,1.25603,1.25709,5437.0
19710228,1.25707,1.25749,1.25661,1.25713,1985.0
19710301,1.25704,1.25722,1.25617,1.2564,952.0
19710302,1.2564,1.25665,1.25546,1.25658,1550.0
19710303,1.25658,1.25862,1.25654,1.25813,1911.0
19710304,1.25812,1.25826,1.25514,1.25638,4288.0
19710305,1.25638,1.25691,1.25478,1.25554,4344.0
19710306,1.25553,1.25601,1.25403,1.25449,3776.0
19710307,1.25449,1.25572,1.25435,1.25499,3480.0
19710308,1.25499,1.25658,1.25485,1.25583,2544.0
19710309,1.25581,1.25641,1.25475,1.2552,3075.0
19710310,1.25519,1.25839,1.25498,1.25642,4561.0
19710311,1.25644,1.25879,1.2554,1.25574,6526.0
19710312,1.25577,1.25789,1.25485,1.25572,5204.0
19710313,1.2557,1.25625,1.25227,1.25332,6113.0
19710314,1.25333,1.25708,1.2531,1.25682,6151.0
19710315,1.25683,1.25824,1.25574,1.25613,5420.0
19710316,1.25615,1.25653,1.25393,1.2547,5601.0
19710317,1.2547,1.25592,1.25326,1.25389,6907.0
19710318,1.25392,1.25551,1.25098,1.25403,8680.0
19710319,1.254,1.25441,1.2516,1.25236,5215.0
19710320,1.25237,1.25408,1.2521,1.25408,4803.0
19710321,1.25406,1.25571,1.25377,1.25552,3389.0
19710322,1.25551,1.25561,1.25386,1.25386,3480.0
19710323,1.25381,1.25522,1.25357,1.25505,5115.0
19710324,1.25503,1.25563,1.25457,1.25536,1977.0
19710325,1.25404,1.25544,1.25367,1.25517,1308.0
19710326,1.25519,1.2566,1.25507,1.25572,1134.0
19710327,1.25573,1.25605,1.25454,1.2549,1861.0
19710328,1.2549,1.25621,1.2544,1.25479,3777.0
19710329,1.2548,1.25599,1.2525,1.25317,5029.0
19710330,1.25318,1.25372,1.25246,1.25316,4022.0
19710331,1.25316,1.25542,1.25307,1.25519,3006.0
19710401,1.25519,1.25573,1.25397,1.25512,2784.0
19710402,1.25513,1.25595,1.25426,1.25459,2944.0
19710403,1.2546,1.25595,1.2536,1.25489,4139.0
19710404,1.2549,1.2549,1.25141,1.25239,6088.0
19710405,1.25242,1.25367,1.25088,1.2515,6335.0
19710406,1.2515,1.25268,1.24905,1.24951,5627.0
19710407,1.24948,1.25024,1.24745,1.24965,5865.0
19710408,1.24965,1.25486,1.24827,1.24846,7052.0
19710409,1.24844,1.24844,1.24423,1.24464,7253.0
19710410,1.24467,1.24591,1.24204,1.24243,6611.0
19710411,1.24243,1.243,1.24009,1.24177,7243.0
19710412,1.24179,1.2444,1.2413,1.24277,4958.0
19710413,1.24277,1.2438,1.24066,1.24107,5209.0
19710414,1.24107,1.24273,1.24042,1.24269,4098.0
19710415,1.24269,1.24277,1.24159,1.24191,3926.0
19710416,1.2419,1.24242,1.24092,1.24149,3024.0
19710417,1.24153,1.24296,1.2412,1.24194,1998.0
19710418,1.24163,1.24218,1.24115,1.24195,1053.0
19710419,1.24195,1.24281,1.24179,1.24273,1309.0
19710420,1.24271,1.24313,1.24218,1.24237,1609.0
19710421,1.24237,1.24249,1.2404,1.24121,3340.0
19710422,1.24122,1.24268,1.24068,1.24186,3398.0
19710423,1.24187,1.24292,1.24164,1.2429,2728.0
19710424,1.24289,1.24362,1.24252,1.24328,2298.0
19710425,1.24329,1.24329,1.24254,1.24264,1884.0
19710426,1.24264,1.24512,1.24256,1.24454,2059.0
19710427,1.24456,1.2455,1.24342,1.24478,3889.0
19710428,1.24478,1.24478,1.24214,1.2433,4160.0
19710429,1.24331,1.24331,1.24064,1.24119,5356.0
19710430,1.24121,1.24227,1.24064,1.24174,4106.0
19710501,1.24173,1.24179,1.23753,1.23814,4222.0
19710502,1.23813,1.23843,1.23596,1.23709,3666.0
19710503,1.23709,1.24112,1.23702,1.24037,6075.0
19710504,1.24037,1.24107,1.23744,1.23764,5957.0
19710505,1.23762,1.23913,1.23476,1.23597,7140.0
19710506,1.23597,1.23793,1.23555,1.23591,6577.0
19710507,1.23591,1.23699,1.23491,1.2367,5608.0
19710508,1.23671,1.23682,1.23526,1.23538,4412.0
19710509,1.23538,1.23581,1.23432,1.23539,4251.0
19710510,1.23538,1.23604,1.23518,1.2358,2783.0
19710511,1.23579,1.23609,1.23447,1.23467,2064.0
19710512,1.23483,1.23576,1.23413,1.23526,339.0
19710513,1.23523,1.23531,1.2339,1.23454,2021.0
19710514,1.23455,1.23477,1.23371,1.23447,3551.0
19710515,1.23448,1.23506,1.23347,1.23466,4261.0
19710516,1.23464,1.23707,1.23464,1.2361,4118.0
19710517,1.23611,1.23748,1.23606,1.23666,3010.0
19710518,1.23666,1.23764,1.23639,1.23705,2536.0
19710519,1.23704,1.23895,1.237,1.23887,2367.0
19710520,1.23887,1.24004,1.23763,1.23769,2668.0
19710521,1.23768,1.23969,1.23643,1.23839,3930.0
19710522,1.23839,1.24234,1.23749,1.24208,6702.0
19710523,1.24208,1.2433,1.24099,1.2426,4716.0
19710524,1.2426,1.2433,1.23995,1.24006,3551.0
19710525,1.24005,1.24064,1.23791,1.23801,3875.0
19710526,1.23801,1.24051,1.23794,1.24032,3505.0
19710527,1.24032,1.24182,1.23908,1.24044,3334.0
19710528,1.24045,1.24307,1.23912,1.24301,5039.0
19710529,1.24298,1.24554,1.24222,1.24455,5673.0
19710530,1.24456,1.24529,1.24394,1.24452,4172.0
19710531,1.2445,1.24695,1.24432,1.24634,2941.0
19710601,1.24633,1.24684,1.24571,1.24679,2309.0
19710602,1.2468,1.24763,1.24633,1.24716,2403.0
19710603,1.24717,1.24755,1.24586,1.24614,2707.0
19710604,1.24614,1.24691,1.24595,1.24674,1492.0
19710605,1.24608,1.24685,1.24512,1.24663,959.0
19710606,1.2467,1.24907,1.24622,1.2488,1320.0
19710607,1.24881,1.25063,1.24813,1.24992,2025.0
19710608,1.24992,1.25,1.24782,1.24811,3821.0
19710609,1.24811,1.2483,1.24352,1.24747,7329.0
19710610,1.24753,1.24946,1.24723,1.24844,5506.0
19710611,1.24844,1.24864,1.24648,1.24744,3798.0
19710612,1.24743,1.24787,1.24653,1.24654,2453.0
19710613,1.24654,1.24755,1.24456,1.24465,3245.0
19710614,1.24463,1.24734,1.24407,1.24711,3787.0
19710615,1.24706,1.24968,1.24628,1.24965,5891.0
